cost,iteration,time,run_id,seq
362,0,0.0018749999944702722,b49d6b54-76cb-47fb-aab6-8bf26f7a883a,"[1, 5, 2, 13, 4, 1, 10, 8, 12, 1, 3, 6, 11, 1, 7, 9, 1]"
357,2,0.0041414579973206855,b49d6b54-76cb-47fb-aab6-8bf26f7a883a,"[1, 10, 8, 3, 13, 1, 7, 11, 2, 5, 1, 12, 6, 9, 1, 4, 1]"
318,3,0.005273791997751687,b49d6b54-76cb-47fb-aab6-8bf26f7a883a,"[1, 12, 11, 13, 7, 1, 4, 8, 10, 2, 1, 3, 6, 9, 1, 5, 1]"
316,9,0.012023167000734247,b49d6b54-76cb-47fb-aab6-8bf26f7a883a,"[1, 12, 6, 9, 1, 10, 5, 8, 13, 1, 7, 11, 4, 2, 1, 3, 1]"
304,10,0.013149582999176346,b49d6b54-76cb-47fb-aab6-8bf26f7a883a,"[1, 2, 5, 8, 3, 1, 11, 6, 13, 7, 1, 10, 12, 9, 1, 4, 1]"
303,27,0.03221416699670954,b49d6b54-76cb-47fb-aab6-8bf26f7a883a,"[1, 11, 6, 4, 13, 1, 7, 8, 5, 2, 1, 9, 12, 3, 1, 10, 1]"
295,28,0.03334733299561776,b49d6b54-76cb-47fb-aab6-8bf26f7a883a,"[1, 9, 6, 3, 1, 7, 13, 10, 4, 1, 11, 12, 5, 8, 1, 2, 1]"
289,32,0.03787795799871674,b49d6b54-76cb-47fb-aab6-8bf26f7a883a,"[1, 4, 13, 8, 5, 1, 11, 6, 3, 1, 9, 12, 10, 1, 7, 2, 1]"
287,51,0.05922045799525222,b49d6b54-76cb-47fb-aab6-8bf26f7a883a,"[1, 2, 4, 8, 11, 1, 9, 6, 3, 1, 13, 10, 12, 5, 1, 7, 1]"
269,54,0.06259429199417355,b49d6b54-76cb-47fb-aab6-8bf26f7a883a,"[1, 7, 11, 10, 13, 1, 9, 6, 4, 1, 3, 12, 5, 8, 1, 2, 1]"
375,0,0.00015808299940545112,9a46b3f8-bfdc-47aa-b754-533f188eeef6,"[1, 8, 9, 12, 2, 1, 4, 10, 11, 13, 1, 7, 6, 3, 1, 5, 1]"
345,0,0.0002908329988713376,9a46b3f8-bfdc-47aa-b754-533f188eeef6,"[1, 8, 9, 12, 2, 1, 4, 10, 11, 13, 1, 5, 6, 3, 1, 7, 1]"
313,2,0.0005165410038898699,9a46b3f8-bfdc-47aa-b754-533f188eeef6,"[1, 11, 9, 12, 1, 2, 4, 8, 10, 1, 13, 5, 6, 3, 1, 7, 1]"
303,11,0.00149983300070744,9a46b3f8-bfdc-47aa-b754-533f188eeef6,"[1, 9, 12, 11, 1, 2, 4, 8, 10, 1, 13, 5, 6, 3, 1, 7, 1]"
300,13,0.0017148330007330514,9a46b3f8-bfdc-47aa-b754-533f188eeef6,"[1, 5, 12, 11, 2, 1, 4, 8, 10, 13, 1, 9, 6, 3, 1, 7, 1]"
295,31,0.0036768749996554106,9a46b3f8-bfdc-47aa-b754-533f188eeef6,"[1, 9, 6, 11, 1, 2, 4, 8, 10, 1, 13, 5, 12, 3, 1, 7, 1]"
294,44,0.005088666002848186,9a46b3f8-bfdc-47aa-b754-533f188eeef6,"[1, 9, 6, 3, 1, 2, 4, 8, 10, 1, 13, 5, 12, 11, 1, 7, 1]"
291,62,0.0070872910000616685,9a46b3f8-bfdc-47aa-b754-533f188eeef6,"[1, 9, 6, 3, 1, 2, 4, 8, 5, 1, 13, 10, 12, 1, 11, 7, 1]"
334,0,0.0125302090018522,d4160d30-4c45-4229-a243-87e4300f3d8d,"[1, 10, 13, 4, 7, 1, 2, 8, 11, 12, 1, 9, 6, 3, 1, 5, 1]"
311,20,0.025053625002328772,d4160d30-4c45-4229-a243-87e4300f3d8d,"[1, 8, 3, 6, 5, 1, 7, 11, 12, 13, 1, 9, 10, 4, 1, 2, 1]"
294,30,0.037631708997651,d4160d30-4c45-4229-a243-87e4300f3d8d,"[1, 3, 8, 12, 5, 1, 7, 11, 6, 13, 1, 9, 10, 4, 1, 2, 1]"
269,60,0.07523104199935915,d4160d30-4c45-4229-a243-87e4300f3d8d,"[1, 4, 6, 3, 13, 1, 10, 8, 11, 7, 1, 9, 12, 5, 1, 2, 1]"
260,70,0.08769358399877092,d4160d30-4c45-4229-a243-87e4300f3d8d,"[1, 3, 6, 4, 13, 1, 10, 8, 11, 7, 1, 9, 12, 5, 1, 2, 1]"
326,0,0.0012320830064709298,5048b6fa-7703-4c53-afcd-8303e189e6f4,"[1, 11, 9, 7, 13, 1, 3, 6, 12, 1, 10, 8, 5, 4, 1, 2, 1]"
318,3,0.004635290999431163,5048b6fa-7703-4c53-afcd-8303e189e6f4,"[1, 2, 7, 11, 12, 1, 6, 3, 8, 5, 1, 13, 10, 9, 1, 4, 1]"
313,5,0.006887750001624227,5048b6fa-7703-4c53-afcd-8303e189e6f4,"[1, 4, 8, 7, 2, 1, 5, 13, 12, 11, 1, 3, 6, 9, 1, 10, 1]"
312,13,0.015909625006315764,5048b6fa-7703-4c53-afcd-8303e189e6f4,"[1, 3, 8, 10, 13, 1, 7, 12, 9, 1, 2, 4, 6, 11, 1, 5, 1]"
310,14,0.01704170800076099,5048b6fa-7703-4c53-afcd-8303e189e6f4,"[1, 3, 12, 4, 13, 1, 6, 9, 10, 1, 7, 8, 11, 5, 1, 2, 1]"
309,18,0.02155387500533834,5048b6fa-7703-4c53-afcd-8303e189e6f4,"[1, 3, 6, 11, 1, 7, 9, 10, 1, 2, 4, 8, 5, 1, 12, 13, 1]"
298,23,0.02715970800636569,5048b6fa-7703-4c53-afcd-8303e189e6f4,"[1, 9, 6, 11, 1, 12, 4, 13, 7, 1, 3, 8, 5, 2, 1, 10, 1]"
293,34,0.03950883300421992,5048b6fa-7703-4c53-afcd-8303e189e6f4,"[1, 4, 6, 9, 1, 7, 8, 5, 12, 1, 10, 11, 13, 2, 1, 3, 1]"
288,58,0.06660529100190615,5048b6fa-7703-4c53-afcd-8303e189e6f4,"[1, 4, 6, 3, 13, 1, 10, 7, 11, 8, 1, 9, 12, 5, 1, 2, 1]"
276,70,0.08015712500491645,5048b6fa-7703-4c53-afcd-8303e189e6f4,"[1, 3, 12, 5, 8, 1, 10, 7, 11, 13, 1, 4, 6, 9, 1, 2, 1]"
259,89,0.10166833300172584,5048b6fa-7703-4c53-afcd-8303e189e6f4,"[1, 13, 10, 11, 7, 1, 4, 12, 9, 1, 3, 6, 8, 5, 1, 2, 1]"
342,0,0.00015929199435049668,8676962e-c766-457b-9046-5d02fd7f0ae5,"[1, 2, 5, 13, 6, 1, 10, 11, 8, 7, 1, 9, 12, 3, 1, 4, 1]"
312,3,0.0006227919948287308,8676962e-c766-457b-9046-5d02fd7f0ae5,"[1, 2, 5, 13, 12, 1, 10, 11, 8, 7, 1, 9, 6, 3, 1, 4, 1]"
299,5,0.0008397919955314137,8676962e-c766-457b-9046-5d02fd7f0ae5,"[1, 2, 13, 5, 12, 1, 10, 11, 8, 7, 1, 9, 6, 3, 1, 4, 1]"
297,11,0.0015055419935379177,8676962e-c766-457b-9046-5d02fd7f0ae5,"[1, 2, 13, 5, 12, 1, 10, 11, 8, 7, 1, 9, 6, 4, 1, 3, 1]"
289,15,0.0019440839969320223,8676962e-c766-457b-9046-5d02fd7f0ae5,"[1, 2, 13, 5, 12, 1, 10, 8, 11, 7, 1, 9, 6, 4, 1, 3, 1]"
270,22,0.002706583996769041,8676962e-c766-457b-9046-5d02fd7f0ae5,"[1, 3, 13, 5, 12, 1, 10, 8, 11, 7, 1, 9, 6, 4, 1, 2, 1]"
261,55,0.006341874999634456,8676962e-c766-457b-9046-5d02fd7f0ae5,"[1, 3, 12, 5, 13, 1, 10, 8, 11, 7, 1, 9, 6, 4, 1, 2, 1]"
258,63,0.00721145899296971,8676962e-c766-457b-9046-5d02fd7f0ae5,"[1, 4, 12, 5, 13, 1, 10, 8, 11, 7, 1, 9, 6, 3, 1, 2, 1]"
249,64,0.0073227499960921705,8676962e-c766-457b-9046-5d02fd7f0ae5,"[1, 10, 12, 5, 13, 1, 3, 8, 11, 7, 1, 9, 6, 4, 1, 2, 1]"
